Job Title,Digital Work,Routine Work,Cognitive/ Innovation Work,Interpersonal Work,Management Work,2 Digit NAICS Industry,Rp,Link,Pay,Education,Number of Jobs in 2022,Job Outlook,Employment Change 2022-32,,
RN,0.15,0.4,0.25,0.2,0.05,62,0.5238095238,https://www.bls.gov/ooh/healthcare/registered-nurses.htm,81220,Bachelor's degree,186618,6% (Faster than average),10435,,
"Compensation, benefits, and job analysis specialists",0.7,0.4,0.5,0.3,0.2,54,0.5238095238,https://www.bls.gov/ooh/business-and-financial/compensation-benefits-and-job-analysis-specialists.htm,67780,Bachelor's degree,8927,7% (Faster than average),627,,
Barista,0.1,0.7,0.1,0.6,0.05,72,0.5161290323,https://www.bls.gov/ooh/food-preparation-and-serving/food-and-beverage-serving-and-related-workers.htm,28130,No formal educational credential,168174,2% (As fast as average),2952,,
Casino Floor Runner,0.1,0.7,0.1,0.6,0.05,71,0.5161290323,https://www.bls.gov/ooh/personal-care-and-service/gaming-services-occupations.htm,31290,High school diploma or equivalent,2696,1% (Little or no change),35,,
Poker Prop Player,0.1,0.7,0.2,0.5,0.05,71,0.5161290323,https://www.bls.gov/ooh/personal-care-and-service/gaming-services-occupations.htm,31290,High school diploma or equivalent,2696,1% (Little or no change),35,,
Telephone Interviewer,0.3,0.6,0.1,0.7,0.05,56,0.5142857143,https://www.bls.gov/ooh/office-and-administrative-support/information-clerks.htm,38710,See How to Become One,18684,-4% (Decline),-730,,
Translator,0.7,0.2,0.7,0.1,0.05,54,0.5142857143,https://www.bls.gov/ooh/media-and-communication/interpreters-and-translators.htm,53640,Bachelor's degree,9814,4% (As fast as average),429,,
Comic Artist,0.7,0.2,0.7,0.1,0.05,71,0.5142857143,https://www.bls.gov/ooh/arts-and-design/craft-and-fine-artists.htm,53140,See How to Become One,1606,4% (As fast as average),71,,
Handbook Writer,0.7,0.2,0.7,0.1,0.05,51,0.5142857143,https://www.bls.gov/ooh/media-and-communication/technical-writers.htm,79960,Bachelor's degree,7614,7% (Faster than average),529,,
Statistical Reporting Analyst,0.7,0.2,0.7,0.1,0.05,54,0.5142857143,https://www.bls.gov/ooh/math/mathematicians-and-statisticians.htm,99960,Master's degree,1874,30% (Much faster than average),558,,
Map Maker,0.7,0.2,0.7,0.1,0.05,54,0.5142857143,https://www.bls.gov/ooh/architecture-and-engineering/cartographers-and-photogrammetrists.htm,71890,Bachelor's degree,1400,5% (Faster than average),70,,
Photogrammetrist,0.7,0.2,0.7,0.1,0.05,54,0.5142857143,https://www.bls.gov/ooh/architecture-and-engineering/cartographers-and-photogrammetrists.htm,71890,Bachelor's degree,1400,5% (Faster than average),70,,
Cryptographer,0.9,0.1,0.8,0.1,0.05,54,0.5128205128,https://www.bls.gov/ooh/math/mathematicians-and-statisticians.htm,99960,Master's degree,1874,30% (Much faster than average),558,,
Food and beverage serving and related workers,0.05,0.7,0.1,0.6,0.05,72,0.5,https://www.bls.gov/ooh/food-preparation-and-serving/food-and-beverage-serving-and-related-workers.htm,28130,No formal educational credential,168174,2% (As fast as average),2952,,
Pets Salesperson,0.1,0.4,0.2,0.3,0,44,0.5,https://www.bls.gov/ooh/sales/retail-sales-workers.htm,30750,No formal educational credential,268780,-2% (Decline),-5107,,
Chief Financial Officer,0.4,0.1,0.25,0.1,0.15,55,0.5,https://www.bls.gov/ooh/management/top-executives.htm,100090,Bachelor's degree,157825,3% (As fast as average),5175,,
Chief Operating Officer,0.4,0.1,0.2,0.2,0.1,55,0.5,https://www.bls.gov/ooh/management/top-executives.htm,100090,Bachelor's degree,157825,3% (As fast as average),5175,,
Chief Sustainability Officer,0.4,0.1,0.3,0.1,0.1,55,0.5,https://www.bls.gov/ooh/management/top-executives.htm,100090,Bachelor's degree,157825,3% (As fast as average),5175,,
Commissioner of Internal Revenue,0.3,0.2,0.25,0.15,0.1,92,0.5,https://www.bls.gov/ooh/management/top-executives.htm,100090,Bachelor's degree,157825,3% (As fast as average),5175,,
COO,0.4,0.1,0.2,0.2,0.1,55,0.5,https://www.bls.gov/ooh/management/top-executives.htm,100090,Bachelor's degree,157825,3% (As fast as average),5175,,
County Commissioner,0.3,0.2,0.25,0.15,0.1,92,0.5,https://www.bls.gov/ooh/management/top-executives.htm,100090,Bachelor's degree,157825,3% (As fast as average),5175,,
Department Store General Manager,0.3,0.2,0.2,0.2,0.1,44,0.5,https://www.bls.gov/ooh/management/top-executives.htm,100090,Bachelor's degree,157825,3% (As fast as average),5175,,
General Manager,0.3,0.2,0.2,0.2,0.1,54,0.5,https://www.bls.gov/ooh/management/top-executives.htm,100090,Bachelor's degree,157825,3% (As fast as average),5175,,
Manufacturing Operations Manager,0.3,0.2,0.25,0.15,0.1,33,0.5,https://www.bls.gov/ooh/management/top-executives.htm,100090,Bachelor's degree,157825,3% (As fast as average),5175,,
Blind Aide,0.1,0.4,0.2,0.3,0,62,0.5,https://www.bls.gov/ooh/healthcare/home-health-aides-and-personal-care-aides.htm,30180,High school diploma or equivalent,464438,22% (Much faster than average),100575,,
Elderly Companion,0.1,0.4,0.1,0.4,0,62,0.5,https://www.bls.gov/ooh/healthcare/home-health-aides-and-personal-care-aides.htm,30180,High school diploma or equivalent,464438,22% (Much faster than average),100575,,
Home Hospice Aide,0.1,0.4,0.2,0.3,0,62,0.5,https://www.bls.gov/ooh/healthcare/home-health-aides-and-personal-care-aides.htm,30180,High school diploma or equivalent,464438,22% (Much faster than average),100575,,
CCU Nurse,0.1,0.4,0.3,0.2,0,62,0.5,https://www.bls.gov/ooh/healthcare/registered-nurses.htm,81220,Bachelor's degree,186618,6% (Faster than average),10435,,
Clinical Nurse Specialist,0.2,0.3,0.25,0.2,0.05,62,0.5,https://www.bls.gov/ooh/healthcare/registered-nurses.htm,81220,Bachelor's degree,186618,6% (Faster than average),10435,,
Community Health Nurse,0.2,0.3,0.2,0.25,0.05,62,0.5,https://www.bls.gov/ooh/healthcare/registered-nurses.htm,81220,Bachelor's degree,186618,6% (Faster than average),10435,,
Coronary Care Unit Nurse,0.1,0.4,0.3,0.2,0,62,0.5,https://www.bls.gov/ooh/healthcare/registered-nurses.htm,81220,Bachelor's degree,186618,6% (Faster than average),10435,,
Emergency Room RN,0.1,0.4,0.3,0.2,0,62,0.5,https://www.bls.gov/ooh/healthcare/registered-nurses.htm,81220,Bachelor's degree,186618,6% (Faster than average),10435,,
Obstetrical Nurse,0.1,0.4,0.25,0.2,0.05,62,0.5,https://www.bls.gov/ooh/healthcare/registered-nurses.htm,81220,Bachelor's degree,186618,6% (Faster than average),10435,,
Certified Personal Chef,0.1,0.4,0.2,0.2,0.1,72,0.5,https://www.bls.gov/ooh/food-preparation-and-serving/cooks.htm,30910,See How to Become One,104973,6% (Faster than average),6742,,
Restaurant Server,0.05,0.7,0.1,0.6,0.05,72,0.5,https://www.bls.gov/ooh/food-preparation-and-serving/waiters-and-waitresses.htm,29120,No formal educational credential,365683,-3% (Decline),-11433,,
Aircraft Layout Worker,0.1,0.4,0.3,0.1,0.1,33,0.5,https://www.bls.gov/ooh/production/assemblers-and-fabricators.htm,37930,High school diploma or equivalent,23926,-6% (Decline),-1533,,
Lead Team Assembler,0.1,0.4,0.2,0.2,0.1,33,0.5,https://www.bls.gov/ooh/production/assemblers-and-fabricators.htm,37930,High school diploma or equivalent,23926,-6% (Decline),-1533,,
Application Integration Engineer,0.8,0.1,0.6,0.2,0.1,54,0.5,https://www.bls.gov/ooh/computer-and-information-technology/software-developers.htm,124200,Bachelor's degree,74804,25% (Much faster than average),18800,,
Computer Systems Software Architect,0.9,0.1,0.7,0.2,0.1,54,0.5,https://www.bls.gov/ooh/computer-and-information-technology/software-developers.htm,124200,Bachelor's degree,74804,25% (Much faster than average),18800,,
Software Applications Architect,0.9,0.1,0.7,0.2,0.1,54,0.5,https://www.bls.gov/ooh/computer-and-information-technology/software-developers.htm,124200,Bachelor's degree,74804,25% (Much faster than average),18800,,
Software Applications Designer,0.9,0.1,0.7,0.2,0.1,54,0.5,https://www.bls.gov/ooh/computer-and-information-technology/software-developers.htm,124200,Bachelor's degree,74804,25% (Much faster than average),18800,,
Electroplating Sales Representative,0.2,0.3,0.2,0.25,0.05,33,0.5,https://www.bls.gov/ooh/sales/wholesale-and-manufacturing-sales-representatives.htm,67750,See How to Become One,109993,1% (Little or no change),1367,,
Mortician Supplies Sales Representative,0.2,0.3,0.2,0.25,0.05,42,0.5,https://www.bls.gov/ooh/sales/wholesale-and-manufacturing-sales-representatives.htm,67750,See How to Become One,109993,1% (Little or no change),1367,,
Pharmaceutical Detailer,0.3,0.2,0.2,0.3,0,44,0.5,https://www.bls.gov/ooh/sales/wholesale-and-manufacturing-sales-representatives.htm,67750,See How to Become One,109993,1% (Little or no change),1367,,
Wholesale Diamond Broker,0.2,0.3,0.25,0.2,0.05,42,0.5,https://www.bls.gov/ooh/sales/wholesale-and-manufacturing-sales-representatives.htm,67750,See How to Become One,109993,1% (Little or no change),1367,,
Building Services Mechanic,0.1,0.4,0.2,0.2,0.1,23,0.5,https://www.bls.gov/ooh/installation-maintenance-and-repair/general-maintenance-and-repair-workers.htm,44980,High school diploma or equivalent,178578,4% (As fast as average),6356,,
3rd Grade Reading Teacher,0.1,0.4,0.3,0.2,0,61,0.5,https://www.bls.gov/ooh/education-training-and-library/kindergarten-and-elementary-school-teachers.htm,61620,Bachelor's degree,193550,1% (Little or no change),1338,,
Elementary School Music Teacher,0.1,0.4,0.2,0.3,0,61,0.5,https://www.bls.gov/ooh/education-training-and-library/kindergarten-and-elementary-school-teachers.htm,61620,Bachelor's degree,193550,1% (Little or no change),1338,,
Elementary School Teacher,0.2,0.3,0.25,0.2,0.05,61,0.5,https://www.bls.gov/ooh/education-training-and-library/kindergarten-and-elementary-school-teachers.htm,61620,Bachelor's degree,193550,1% (Little or no change),1338,,
Motel Clerk,0.3,0.5,0.1,0.6,0.1,72,0.5,https://www.bls.gov/ooh/office-and-administrative-support/information-clerks.htm,38710,See How to Become One,18684,-4% (Decline),-730,,
Accounting Professor,0.3,0.2,0.3,0.15,0.05,61,0.5,https://www.bls.gov/ooh/education-training-and-library/postsecondary-teachers.htm,80840,See How to Become One,5800,8% (Faster than average),470,,
Actuarial Science Professor,0.3,0.2,0.3,0.15,0.05,61,0.5,https://www.bls.gov/ooh/education-training-and-library/postsecondary-teachers.htm,80840,See How to Become One,5800,8% (Faster than average),470,,
Agricultural Soil Conservation Professor,0.3,0.2,0.3,0.15,0.05,61,0.5,https://www.bls.gov/ooh/education-training-and-library/postsecondary-teachers.htm,80840,See How to Become One,5800,8% (Faster than average),470,,
American History Professor,0.3,0.2,0.4,0.1,0,61,0.5,https://www.bls.gov/ooh/education-training-and-library/postsecondary-teachers.htm,80840,See How to Become One,5800,8% (Faster than average),470,,
Arabic Professor,0.2,0.3,0.3,0.2,0,61,0.5,https://www.bls.gov/ooh/education-training-and-library/postsecondary-teachers.htm,80840,See How to Become One,5800,8% (Faster than average),470,,
Biostatistics Professor,0.4,0.1,0.4,0.1,0,61,0.5,https://www.bls.gov/ooh/education-training-and-library/postsecondary-teachers.htm,80840,See How to Become One,5800,8% (Faster than average),470,,
Calculus Professor,0.3,0.2,0.4,0.1,0,61,0.5,https://www.bls.gov/ooh/education-training-and-library/postsecondary-teachers.htm,80840,See How to Become One,5800,8% (Faster than average),470,,
Chinese Language Professor,0.3,0.2,0.3,0.2,0,61,0.5,https://www.bls.gov/ooh/education-training-and-library/postsecondary-teachers.htm,80840,See How to Become One,5800,8% (Faster than average),470,,
Clinical Laboratory Science Professor,0.3,0.2,0.3,0.15,0.05,61,0.5,https://www.bls.gov/ooh/education-training-and-library/postsecondary-teachers.htm,80840,See How to Become One,5800,8% (Faster than average),470,,
Contracts Law Professor,0.3,0.2,0.3,0.15,0.05,61,0.5,https://www.bls.gov/ooh/education-training-and-library/postsecondary-teachers.htm,80840,See How to Become One,5800,8% (Faster than average),470,,
Criminology Professor,0.3,0.2,0.3,0.15,0.05,61,0.5,https://www.bls.gov/ooh/education-training-and-library/postsecondary-teachers.htm,80840,See How to Become One,5800,8% (Faster than average),470,,
Finance Professor,0.3,0.2,0.3,0.15,0.05,61,0.5,https://www.bls.gov/ooh/education-training-and-library/postsecondary-teachers.htm,80840,See How to Become One,5800,8% (Faster than average),470,,
French Professor,0.2,0.3,0.3,0.2,0,61,0.5,https://www.bls.gov/ooh/education-training-and-library/postsecondary-teachers.htm,80840,See How to Become One,5800,8% (Faster than average),470,,
Geomatics Professor,0.4,0.1,0.3,0.15,0.05,61,0.5,https://www.bls.gov/ooh/education-training-and-library/postsecondary-teachers.htm,80840,See How to Become One,5800,8% (Faster than average),470,,
Geometry Professor,0.3,0.2,0.4,0.1,0,61,0.5,https://www.bls.gov/ooh/education-training-and-library/postsecondary-teachers.htm,80840,See How to Become One,5800,8% (Faster than average),470,,
German Professor,0.3,0.2,0.3,0.2,0,61,0.5,https://www.bls.gov/ooh/education-training-and-library/postsecondary-teachers.htm,80840,See How to Become One,5800,8% (Faster than average),470,,
Hebrew Professor,0.3,0.2,0.3,0.2,0,61,0.5,https://www.bls.gov/ooh/education-training-and-library/postsecondary-teachers.htm,80840,See How to Become One,5800,8% (Faster than average),470,,
Mathematics Education Professor,0.3,0.2,0.3,0.15,0.05,61,0.5,https://www.bls.gov/ooh/education-training-and-library/postsecondary-teachers.htm,80840,See How to Become One,5800,8% (Faster than average),470,,
Mathematics Professor,0.3,0.2,0.4,0.1,0,61,0.5,https://www.bls.gov/ooh/education-training-and-library/postsecondary-teachers.htm,80840,See How to Become One,5800,8% (Faster than average),470,,
Microbiology Professor,0.3,0.2,0.3,0.15,0.05,61,0.5,https://www.bls.gov/ooh/education-training-and-library/postsecondary-teachers.htm,80840,See How to Become One,5800,8% (Faster than average),470,,
Microeconomics Professor,0.3,0.2,0.4,0.1,0,61,0.5,https://www.bls.gov/ooh/education-training-and-library/postsecondary-teachers.htm,80840,See How to Become One,5800,8% (Faster than average),470,,
Political Theory Professor,0.3,0.2,0.4,0.1,0,61,0.5,https://www.bls.gov/ooh/education-training-and-library/postsecondary-teachers.htm,80840,See How to Become One,5800,8% (Faster than average),470,,
Russian Language Professor,0.2,0.3,0.3,0.2,0,61,0.5,https://www.bls.gov/ooh/education-training-and-library/postsecondary-teachers.htm,80840,See How to Become One,5800,8% (Faster than average),470,,
Scene and Lighting Design Lecturer,0.3,0.2,0.3,0.15,0.05,61,0.5,https://www.bls.gov/ooh/education-training-and-library/postsecondary-teachers.htm,80840,See How to Become One,5800,8% (Faster than average),470,,
Social Science Professor,0.3,0.2,0.3,0.15,0.05,61,0.5,https://www.bls.gov/ooh/education-training-and-library/postsecondary-teachers.htm,80840,See How to Become One,5800,8% (Faster than average),470,,
Statistical Methods Professor,0.3,0.2,0.4,0.1,0,61,0.5,https://www.bls.gov/ooh/education-training-and-library/postsecondary-teachers.htm,80840,See How to Become One,5800,8% (Faster than average),470,,
Statistics Professor,0.3,0.2,0.4,0.1,0,61,0.5,https://www.bls.gov/ooh/education-training-and-library/postsecondary-teachers.htm,80840,See How to Become One,5800,8% (Faster than average),470,,
Topology Professor,0.3,0.2,0.4,0.1,0,61,0.5,https://www.bls.gov/ooh/education-training-and-library/postsecondary-teachers.htm,80840,See How to Become One,5800,8% (Faster than average),470,,
Victorian Literature Professor,0.3,0.2,0.4,0.1,0,61,0.5,https://www.bls.gov/ooh/education-training-and-library/postsecondary-teachers.htm,80840,See How to Become One,5800,8% (Faster than average),470,,
Adult ESL Teacher Aide,0.2,0.3,0.25,0.25,0,61,0.5,https://www.bls.gov/ooh/education-training-and-library/teacher-assistants.htm,30920,"Some college, no degree",86593,0% (Little or no change),60,,
Elementary Learning Support Aide,0.1,0.4,0.2,0.3,0,61,0.5,https://www.bls.gov/ooh/education-training-and-library/teacher-assistants.htm,30920,"Some college, no degree",86593,0% (Little or no change),60,,
Elementary School Reading Aide,0.1,0.4,0.3,0.2,0,61,0.5,https://www.bls.gov/ooh/education-training-and-library/teacher-assistants.htm,30920,"Some college, no degree",86593,0% (Little or no change),60,,
High School Basic Skills Improvement Program Instructional Aide,0.1,0.4,0.3,0.2,0,61,0.5,https://www.bls.gov/ooh/education-training-and-library/teacher-assistants.htm,30920,"Some college, no degree",86593,0% (Little or no change),60,,
Middle School Paraeducator,0.1,0.4,0.2,0.3,0,61,0.5,https://www.bls.gov/ooh/education-training-and-library/teacher-assistants.htm,30920,"Some college, no degree",86593,0% (Little or no change),60,,
Secondary School Assistant Teacher,0.2,0.3,0.3,0.2,0,61,0.5,https://www.bls.gov/ooh/education-training-and-library/teacher-assistants.htm,30920,"Some college, no degree",86593,0% (Little or no change),60,,
Special Education Aide,0.1,0.4,0.2,0.3,0,61,0.5,https://www.bls.gov/ooh/education-training-and-library/teacher-assistants.htm,30920,"Some college, no degree",86593,0% (Little or no change),60,,
Special Education Classroom Aide,0.1,0.4,0.2,0.3,0,61,0.5,https://www.bls.gov/ooh/education-training-and-library/teacher-assistants.htm,30920,"Some college, no degree",86593,0% (Little or no change),60,,
